Index,U.sw_419051,C.sw_419051,E.sw_419051,Q.sw_419051,Qq.sw_419051,Qs.sw_419051,Qd.sw_419051,G.gw_shallow,G.gw_deep,Uq.sw_419051,Us.sw_419051,Ud.sw_419051,R.gw_shallow,R.gw_deep,Gf.GwFlow,swE.sw_419051,S.gw_shallow,S.gw_deep,Glevel.gw_shallow.GW030130_1,Glevel.gw_shallow.GW030131_1,Glevel.gw_shallow.GW030132_2,Glevel.gw_shallow.GW036186_1,Glevel.gw_shallow.GW036187_1,Glevel.gw_deep.GW030129_1,Glevel.gw_deep.GW030130_2,Glevel.gw_deep.GW030133_1,Glevel.gw_deep.GW030134_1
1969-02-03,0,290453.259875001,4049.3013566231,12.6763232414,5.6926995796,0,7.3414263961,2140.7311975715,0,0,0,0,-1.5236105689,0,0,0,2140.7311975715,-179.9986976934,-5.1252840292,-5.2506472344,-5.8504772937,-8.9076953128,-7.7677837588,0,0,0,0
1969-02-04,94.7126365066,294017.537030473,4058.8516920528,41.5498183393,36.5318372784,0,7.3141133414,2132.7668177642,0,94.7126365066,0,7.8528269122,-0.6502664658,0,0,0,2132.7668177642,-187.3128110348,-5.1260297287,-5.2515343607,-5.8518499279,-8.9120342645,-7.7706711532,0,0,0,0
1969-02-05,4.8350777747,298408.902508796,4418.8201086627,31.226334513,25.5511427881,0,7.2811554029,2123.1564119188,0,4.8350777747,0,0.4302918856,-2.3292504424,0,0,0,2123.1564119188,-194.5939664378,-5.1269295446,-5.2526048326,-5.8535062491,-8.9172699623,-7.7741552954,0,0,0,0
1969-02-06,68.8801250546,301882.519433299,3905.2272752218,45.261310845,40.5615831074,0,7.2491412701,2113.8212161052,0,68.8801250546,0,6.6695242268,-2.0860545436,0,0,0,2113.8212161052,-201.8431077079,-5.1278035928,-5.2536446498,-5.8551151388,-8.9223557272,-7.7775396633,0,0,0,0
1969-02-07,0,305985.195577516,4102.6761442166,32.0554459097,26.5098516648,0,7.2118155657,2102.9371868266,0,0,0,0,-3.6722137129,0,0,0,2102.9371868266,-209.0549232736,-5.1288226572,-5.2548569864,-5.8569909648,-8.9282852882,-7.781485543,0,0,0,0
1969-02-08,0,309953.840709434,3968.6451319181,23.40737724,17.3260553818,0,7.1703148578,2090.8357428652,0,0,0,0,-4.9311291036,0,0,0,2090.8357428652,-216.2252381314,-5.1299557073,-5.256204927,-5.8590766081,-8.9348780904,-7.7858727824,0,0,0,0
1969-02-09,581.062858674,308454.446382076,3182.7652366157,206.4338704373,212.6211488492,0,7.1765795208,2092.6624940644,0,581.062858674,0,70.1375773528,9.00333072,0,0,0,2092.6624940644,-223.4018176522,-5.1297846698,-5.2560014511,-5.8587617737,-8.933882886,-7.7852105148,0,0,0,0
1969-02-10,18.3367251627,311755.932868159,3452.6707285203,143.3533841787,145.3152811792,0,7.1715912891,2091.2079452326,0,18.3367251627,0,2.2590323994,5.7170424573,0,0,0,2091.2079452326,-230.5734089413,-5.1299208583,-5.2561634686,-5.8590124603,-8.9346753165,-7.7857378448,0,0,0,0
1969-02-11,3923.5250852281,290473.517453487,3814.4346679176,1370.2906567749,1454.1988461909,0,7.4924397857,2184.7661108265,0,3923.5250852281,0,386.724832183,101.0506053797,0,0,0,2184.7661108265,-238.065848727,-5.1211610696,-5.2457423284,-5.8428880239,-8.883705327,-7.7518194072,0,0,0,0
1969-02-12,5.1660095565,294115.862995921,3669.4692409917,900.0937409957,952.2110362496,0,7.7319393085,2254.6032340913,0,5.1660095565,0,0.4302918856,77.5690625733,0,0,0,2254.6032340913,-245.7977880355,-5.1146222663,-5.2379633981,-5.8308518297,-8.8456584349,-7.7265007608,0,0,0,0
1969-02-13,0,297625.07969967,3509.2167037489,591.1362326187,622.3369846725,0,7.9149384334,2307.9650625264,0,0,0,0,61.2767668685,0,0,0,2307.9650625264,-253.7127264689,-5.1096260339,-5.2320195974,-5.8216550974,-8.8165871955,-7.7071550433,0,0,0,0
1969-02-14,6.7482947236,300833.716316112,3250.3228838903,391.4250092655,409.0788648567,0,8.0579414846,2349.6641924368,0,6.7482947236,0,0.6454378284,49.757071395,0,0,0,2349.6641924368,-261.7706679535,-5.1057217721,-5.2273748668,-5.8144683921,-8.793869732,-7.692037503,0,0,0,0
1969-02-15,0,304038.947825834,3205.2315097217,258.7276935217,267.3618531569,0,8.1703108587,2382.4306620283,0,0,0,0,40.9367804502,0,0,0,2382.4306620283,-269.9409788121,-5.1026538694,-5.2237251162,-5.8088212008,-8.7760187342,-7.6801583961,0,0,0,0
1969-02-16,0,307304.916180089,3265.9683542552,172.0154689338,174.7398036526,0,8.2585704336,2408.16680856,0,0,0,0,33.9947169653,0,0,0,2408.16680856,-278.1995492457,-5.1002442112,-5.2208584504,-5.8043856622,-8.7619978189,-7.670828052,0,0,0,0
1969-02-17,0,310606.493861023,3301.5776809342,115.3537226921,114.2047701272,0,8.3270547032,2428.1365534984,0,0,0,0,28.2967996416,0,0,0,2428.1365534984,-286.526603949,-5.0983744573,-5.2186340854,-5.8009439436,-8.7511184084,-7.6635882505,0,0,0,0
1969-02-18,0,313773.374470338,3166.8806093148,78.3282450123,74.6408617108,0,8.378778665,2443.2190582582,0,0,0,0,23.4612834248,0,0,0,2443.2190582582,-294.905382614,-5.0969622924,-5.2169540942,-5.7983445244,-8.7429015402,-7.6581202617,0,0,0,0
1969-02-19,0,316938.758218464,3165.3837481254,54.1328670321,48.7830607314,0,8.4159636264,2454.0620474437,0,0,0,0,19.2589528119,0,0,0,2454.0620474437,-303.3213462404,-5.0959470706,-5.2157463289,-5.7964757716,-8.7369943376,-7.6541892606,0,0,0,0
1969-02-20,0,319958.494386906,3019.7361684423,38.3195665739,31.8831664021,0,8.4403499602,2461.1730069218,0,0,0,0,15.5513094383,0,0,0,2461.1730069218,-311.7616962006,-5.0952812762,-5.2149542622,-5.7952502215,-8.7331203248,-7.651611264,0,0,0,0
1969-02-21,0,323046.006824734,3087.5124378286,27.9815522682,20.8378950518,0,8.4533795587,2464.9723868199,0,0,0,0,12.2527594568,0,0,0,2464.9723868199,-320.2150757593,-5.0949255428,-5.2145310616,-5.7945954112,-8.7310504429,-7.6502338425,0,0,0,0
1969-02-22,0,326180.186879061,3134.1800543267,21.2193362485,13.61903221,0,8.4562998443,2465.8239306663,0,0,0,0,9.3078436906,0,0,0,2465.8239306663,-328.6713756036,-5.0948458133,-5.2144362109,-5.7944486504,-8.7305865264,-7.6499251251,0,0,0,0
1969-02-23,0,329274.880400172,3094.6935211114,16.7917648168,8.9009968558,0,8.4502215153,2464.0515137237,0,0,0,0,6.6778045727,0,0,0,2464.0515137237,-337.1215971188,-5.0950117635,-5.2146336347,-5.7947541205,-8.7315521297,-7.6505676945,0,0,0,0
1969-02-24,0,332345.628984172,3070.7485839997,13.8879358581,5.8174284197,0,8.4361497432,2459.9482400894,0,0,0,0,4.3328761089,0,0,0,2459.9482400894,-345.5577468621,-5.0953959503,-5.215090685,-5.795461306,-8.7337875712,-7.6520552892,0,0,0,0
1969-02-25,0,335413.725294781,3068.0963106092,11.9781269509,3.8020992442,0,8.4150007083,2453.7812642799,0,0,0,0,2.2480248988,0,0,0,2453.7812642799,-353.9727475703,-5.0959733601,-5.2157776044,-5.7965241636,-8.7371473068,-7.6542910554,0,0,0,0
1969-02-26,0,337425.735129869,2012.0098350876,10.7163644612,2.4849396709,0,8.3876104798,2445.7943808825,0,0,0,0,0.4007270824,0,0,0,2445.7943808825,-362.3603580501,-5.0967211667,-5.2166672374,-5.7979006762,-8.7414985182,-7.6571866081,0,0,0,0
1969-02-27,236.7167939772,332827.890894883,2140.0159237471,86.7561967791,83.6297782067,0,8.3827934954,2444.3897670868,0,236.7167939772,0,92.9430472896,6.9781796997,0,0,0,2444.3897670868,-370.7431515455,-5.0968526797,-5.2168236927,-5.7981427567,-8.7422637443,-7.6576958347,0,0,0,0
1969-02-28,12.8608620765,334901.676857578,2399.9670358194,63.7729946666,59.1133336362,0,8.3751060692,2442.1481437076,0,12.8608620765,0,4.5180647988,6.13348269,0,0,0,2442.1481437076,-379.1182576147,-5.0970625614,-5.2170733799,-5.798529093,-8.7434849688,-7.6585085095,0,0,0,0
1969-03-01,0,337428.406979933,2526.7301223557,44.569472877,38.6347273961,0,8.3630505248,2438.6327941372,0,0,0,0,4.8477009544,0,0,0,2438.6327941372,-387.4813081395,-5.0973917013,-5.2174649433,-5.7991349517,-8.7454001125,-7.6597829591,0,0,0,0
1969-03-02,0,339951.546166111,2523.1391861775,32.0100210172,25.2505157324,0,8.3465736776,2433.8282100079,0,0,0,0,3.5419895482,0,0,0,2433.8282100079,-395.8278818171,-5.0978415513,-5.2180001103,-5.7999630057,-8.7480176243,-7.6615248058,0,0,0,0
1969-03-03,0,342631.149886934,2679.6037208234,23.7914012738,16.502990644,0,8.3256716155,2427.7332505331,0,0,0,0,2.2307121407,0,0,0,2427.7332505331,-404.1535534326,-5.0984122183,-5.218679008,-5.8010134515,-8.7513381257,-7.6637344633,0,0,0,0
1969-03-04,0,345350.99986796,2719.8499810263,18.4083592586,10.7858668346,0,8.3004155414,2420.3686781895,0,0,0,0,0.9358431979,0,0,0,2420.3686781895,-412.453968974,-5.0991017583,-5.2194993238,-5.8022827109,-8.7553503054,-7.6664044044,0,0,0,0
1969-03-05,0,348031.548765908,2680.5488979476,14.8772052928,7.0493237186,0,8.2709520834,2411.777249179,0,0,0,0,-0.3204769271,0,0,0,2411.777249179,-420.7249210574,-5.099906168,-5.2204562952,-5.8037634149,-8.7600308701,-7.6695191282,0,0,0,0
1969-03-06,0,350513.352053219,2481.8032873109,12.5551433268,4.6072295951,0,8.2374915187,2402.0202795057,0,0,0,0,-1.5194781547,0,0,0,2402.0202795057,-428.9624125761,-5.1008197066,-5.2215430923,-5.8054449959,-8.7653464151,-7.6730564054,0,0,0,0
1969-03-07,0,352939.709886319,2426.3578330996,11.0221811617,3.0111490676,0,8.2002915755,2391.1729216906,0,0,0,0,-2.6470662396,0,0,0,2391.1729216906,-437.1627041516,-5.1018353375,-5.2227513443,-5.8073145017,-8.7712559978,-7.6769889903,0,0,0,0
1969-03-08,0,355337.133755474,2397.4238691553,10.0039445702,1.967998017,0,8.1596409554,2379.3193600061,0,0,0,0,-3.6939207291,0,0,0,2379.3193600061,-445.322345107,-5.1029451786,-5.224071674,-5.8093574233,-8.7777137549,-7.6812863629,0,0,0,0
1969-03-09,0,357606.159856523,2269.0261010489,9.3212269395,1.2862253273,0,8.1158446169,2366.5485191524,0,0,0,0,-4.6549962367,0,0,0,2366.5485191524,-453.438189724,-5.1041409039,-5.2254941765,-5.811558435,-8.7846712409,-7.6859162844,0,0,0,0
1969-03-10,0,359855.535534251,2249.3756777286,8.8570138952,0.8406388514,0,8.0692116419,2352.9505261954,0,0,0,0,-5.5287813151,0,0,0,2352.9505261954,-461.5074013659,-5.1054140749,-5.2270088127,-5.8139020035,-8.7920793549,-7.6908460805,0,0,0,0
1969-03-11,0,362137.720917148,2282.1853828965,8.5349300977,0.5494167029,0,8.0200458334,2338.6139688975,0,0,0,0,-6.3165114645,0,0,0,2338.6139688975,-469.5274471993,-5.1067563972,-5.2286057153,-5.8163728611,-8.7998898348,-7.6960436346,0,0,0,0
1969-03-12,0,364400.672142995,2262.9512258472,8.30515198,0.3590825155,0,7.9686388455,2323.6238924878,0,0,0,0,-7.0214375641,0,0,0,2323.6238924878,-477.4960860448,-5.1081599081,-5.2302754112,-5.8189563505,-8.8080563485,-7.7014781145,0,0,0,0
1969-03-13,0,366669.919194596,2269.2470516013,8.1352005308,0.2346857172,0,7.9152654939,2308.0604320874,0,0,0,0,-7.6481949065,0,0,0,2308.0604320874,-485.4113515387,-5.1096171045,-5.2320089745,-5.8216386608,-8.8165352387,-7.7071204681,0,0,0,0
1969-03-14,2.03428385248117E-011,366228.63890562,2295.2724737187,8.0080191576,0.1533836471,0,7.864276119,2293.1921299794,0,2.03428385248117E-011,0,36.4672373046,-7.004025989,0,0,0,2293.1921299794,-493.2756276577,-5.1110092137,-5.2336651064,-5.8242011628,-8.8246354103,-7.7125108002,0,0,0,0
1969-03-15,0,367922.59399071,1693.9550850902,7.9083520499,0.1002470175,0,7.8144058491,2278.6501545085,0,0,0,0,-6.7275696218,0,0,0,2278.6501545085,-501.0900335069,-5.1123707692,-5.2352848898,-5.8267074236,-8.832557801,-7.7177828262,0,0,0,0
1969-03-16,1.59836588409235E-011,364603.857955105,1807.2551275562,7.8338484716,0.0655184872,0,7.772448012,2266.415413443,0,1.59836588409235E-011,0,68.308836839,-4.4622930535,0,0,0,2266.415413443,-508.8624815188,-5.1135162998,-5.2366476778,-5.8288160402,-8.8392232226,-7.722218391,0,0,0,0
1969-03-17,0,366545.471158227,2046.5547544939,7.7752926198,0.0428209464,0,7.7351630945,2255.5432774695,0,0,0,1.3984486282,-3.136972879,0,0,0,2255.5432774695,-516.5976446133,-5.1145342507,-5.2378586897,-5.8306898164,-8.8451463043,-7.7261599589,0,0,0,0
1969-03-18,5.08570963120292E-012,362664.247814793,1753.3307225291,7.7347352816,0.0279865048,0,7.7085078101,2247.770700892,0,5.08570963120292E-012,0,75.0859340372,-0.0640687674,0,0,0,2247.770700892,-524.3061524234,-5.1152619918,-5.2387244518,-5.8320293939,-8.8493807625,-7.7289778172,0,0,0,0
1969-03-19,0,350834.483072813,2111.3167364119,7.7256764972,0.0182911522,0,7.7085349972,2247.7786285301,0,0,0,185.7785216078,7.7164626353,0,0,0,2247.7786285301,-532.0146874206,-5.1152612496,-5.2387235688,-5.8320280276,-8.8493764436,-7.7289749431,0,0,0,0
1969-03-20,2.10693684721264E-011,352094.736259639,2164.3650140286,7.7367577739,0.0119545564,0,7.7255545962,2252.7414769846,0,2.10693684721264E-011,0,12.0481727968,12.6884030506,0,0,0,2252.7414769846,-539.7402420168,-5.1147965814,-5.2381707732,-5.8311726973,-8.8466727102,-7.7271757195,0,0,0,0
1969-03-21,0,354145.486149583,2050.7498899441,7.7584848697,0.0078131446,0,7.751162804,2260.2087301153,0,0,0,0,15.2184159348,0,0,0,2260.2087301153,-547.4914048208,-5.1140974274,-5.2373390201,-5.8298857413,-8.8426045906,-7.7244685527,0,0,0,0
1969-03-22,0,355989.255745578,2021.3629906242,7.784503056,0.0051064404,0,7.7797175703,2268.5351881924,0,0,0,2.3666053708,16.1061756473,0,0,0,2268.5351881924,-555.2711223911,-5.1133178267,-5.236411563,-5.8284507041,-8.8380683806,-7.721449891,0,0,0,0
1969-03-23,0,357291.541295821,2036.8764098464,7.8113080045,0.0033374185,0,7.8081803525,2276.8348240531,0,0,0,9.7891403974,16.1078162132,0,0,0,2276.8348240531,-563.0793027435,-5.1125407373,-5.2354870935,-5.8270202897,-8.8335467833,-7.7184409534,0,0,0,0
1969-03-24,3.88239440596294E-012,359309.867577543,2042.5435628077,7.8355022809,0.0021812381,0,7.83345814,2284.2057279298,0,3.88239440596294E-012,0,0.3227189142,15.2043620167,0,0,0,2284.2057279298,-570.9127608835,-5.1118506045,-5.2346660725,-5.8257499391,-8.8295311542,-7.715768717,0,0,0,0
1969-03-25,2.0677723422402E-011,361267.083174249,1989.5053048202,7.8549378184,0.0014255927,0,7.8536018283,2290.0795486026,0,2.0677723422402E-011,0,0.4302918856,13.7274225011,0,0,0,2290.0795486026,-578.7663627118,-5.1113006426,-5.2340118067,-5.8247376058,-8.826331128,-7.7136392308,0,0,0,0
1969-03-26,1.36224365121507E-012,363051.915199731,1986.6427011971,7.8686078504,0.0009317253,0,7.8677346868,2294.2006347955,0,1.36224365121507E-012,0,2.689324285,11.9888208798,0,0,0,2294.2006347955,-586.6340973986,-5.1109147881,-5.2335527723,-5.8240273504,-8.8240859823,-7.7121451784,0,0,0,0
1969-03-27,0,365110.323926571,2058.40872684,7.8757417095,0.0006089481,0,7.8751710356,2296.3690450095,0,0,0,0,10.0435812496,0,0,0,2296.3690450095,-594.5092684342,-5.1107117613,-5.2333112401,-5.8236536322,-8.822904644,-7.7113590462,0,0,0,0
1969-03-28,0,366922.348567161,1957.3283271048,7.8762692373,0.0003979905,0,7.8758962617,2296.5805180889,0,0,0,1.9363134852,8.087369341,0,0,0,2296.5805180889,-602.3851646959,-5.1106919612,-5.2332876848,-5.8236171855,-8.8227894345,-7.711282379,0,0,0,0
1969-03-29,0,357612.44042259,1595.9407710674,7.8864748436,0.0002601148,0,7.8862310778,2299.5941100162,0,0,0,145.3310843614,10.8998230051,0,0,0,2299.5941100162,-610.2713957737,-5.1104098006,-5.2329520106,-5.823097803,-8.8211476457,-7.7101898359,0,0,0,0
1969-03-30,0,353228.960543431,1913.0132031487,7.9100129123,0.0001700033,0,7.9098535941,2306.4823433049,0,0,0,83.906917692,14.7980868829,0,0,0,2306.4823433049,-618.1812493678,-5.1097648599,-5.2321847527,-5.8219106391,-8.817394973,-7.7076925861,0,0,0,0
1969-03-31,0,354852.047219586,1800.6800707846,7.9397152964,0.0001111092,0,7.9396111707,2315.1595361474,0,0,0,2.3666053708,16.6168040133,0,0,0,2315.1595361474,-626.1208605386,-5.1089524201,-5.2312182284,-5.820415154,-8.8126676846,-7.7045467696,0,0,0,0
1969-04-01,0,356483.563830476,1631.5166108902,7.9703167645,7.26176639781235E-005,0,7.9702487111,2324.0933229679,0,0,0,0,16.9040355315,0,0,0,2324.0933229679,-634.0911092496,-5.1081159556,-5.2302231229,-5.8188754458,-8.8078006052,-7.7013079278,0,0,0,0
1969-04-02,0,358272.286624803,1788.7227943266,7.9982668874,4.74607585017124E-005,0,7.9982224097,2332.2503439926,0,0,0,0,16.1552434344,0,0,0,2332.2503439926,-642.0893316593,-5.1073522192,-5.2293145388,-5.8174696105,-8.8033567037,-7.6983506936,0,0,0,0
1969-04-03,0,360173.960579981,1901.6739551783,8.0212810615,3.1018948753797E-005,0,8.0212519922,2338.9656800891,0,0,0,0,14.7365880888,0,0,0,2338.9656800891,-650.1105836516,-5.1067234667,-5.2285665393,-5.8163122448,-8.7996982244,-7.6959161257,0,0,0,0
1969-04-04,0,362144.702105415,1970.7415254338,8.0379980532,2.02730679442464E-005,0,8.0379790543,2343.8432259144,0,0,0,0,12.9155248796,0,0,0,2343.8432259144,-658.1485627059,-5.1062667853,-5.2280232453,-5.8154716162,-8.7970409635,-7.6941478275,0,0,0,0
1969-04-05,0,364041.720530214,1897.0184247993,8.0477201662,1.32498779096026E-005,0,8.0477077491,2346.6800752281,0,0,0,0,10.8845570628,0,0,0,2346.6800752281,-666.196270455,-5.106001173,-5.2277072579,-5.8149826947,-8.7954954631,-7.6931193604,0,0,0,0
1969-04-06,0,365982.817591369,1941.0970611551,8.050217309,8.6597285177649E-006,0,8.0502091935,2347.4094866329,0,0,0,0,8.7796205983,0,0,0,2347.4094866329,-674.2464796485,-5.1059328787,-5.2276260111,-5.8148569831,-8.7950980837,-7.6928549207,0,0,0,0
1969-04-07,0,367950.557068135,1967.739476766,8.0455803186,5.65974256615921E-006,0,8.0455750146,2346.0581782114,0,0,0,0,6.6942665932,0,0,0,2346.0581782114,-682.2920546631,-5.1060594008,-5.227776529,-5.8150898766,-8.7958342693,-7.693344822,0,0,0,0
1969-04-08,0,369843.822130853,1893.2650627182,8.0341121137,0.000003699,0,8.0341086472,2342.7146303472,0,0,0,0,4.690560783,0,0,0,2342.7146303472,-690.3261633103,-5.106372455,-5.2281489559,-5.8156661258,-8.7976558163,-7.6945569869,0,0,0,0
1969-04-09,0,371876.580583958,2032.7584531044,8.0162477743,2.41758347765448E-006,0,8.0162455086,2337.5058090753,0,0,0,0,2.8074242367,0,0,0,2337.5058090753,-698.3424088189,-5.1068601535,-5.2287291496,-5.8165638487,-8.8004935544,-7.6964453852,0,0,0,0
1969-04-10,0,373863.462276425,1986.881692467,7.992496635,1.58006109402329E-006,0,7.9924951543,2330.58029872,0,0,0,0,1.0669847989,0,0,0,2330.58029872,-706.3349039732,-5.1075085844,-5.2295005597,-5.8177574372,-8.8042665355,-7.6989561493,0,0,0,0
1969-04-11,0,375736.778867979,1873.3165915544,7.9634010343,1.03268122235359E-006,0,7.9634000666,2322.0962850434,0,0,0,0,-0.52061361,0,0,0,2322.0962850434,-714.2983040398,-5.1083029369,-5.2304455664,-5.8192196286,-8.8088885809,-7.702031931,0,0,0,0
1969-04-12,0,377663.248923333,1926.4700553535,7.9295075815,6.74929919504736E-007,0,7.929506949,2312.2131846451,0,0,0,0,-1.9535934493,0,0,0,2312.2131846451,-722.2278109888,-5.109228285,-5.2315464129,-5.8209229478,-8.8142728412,-7.7056149354,0,0,0,0
1969-04-13,7.76478881192588E-012,379409.513775047,1794.6994138862,7.8914202413,4.41116933517756E-007,0,7.8914198279,2301.1071292242,0,7.76478881192588E-012,0,0.6454378284,-3.214635593,0,0,0,2301.1071292242,-730.1192308166,-5.1102681376,-5.2327834803,-5.8228370392,-8.820323361,-7.7096413082,0,0,0,0
1969-04-14,1.03984598709417E-011,380968.714677929,1720.6494434537,7.8498579473,2.88304590079919E-007,0,7.8498576771,2288.9877687682,0,1.03984598709417E-011,0,2.151459428,-4.2695027789,0,0,0,2288.9877687682,-737.9690884938,-5.1114028652,-5.2341334165,-5.8249257704,-8.8269259239,-7.714035043,0,0,0,0
1969-04-15,0,372080.195634177,1387.6805636562,7.8205601429,1.88427357410456E-007,0,7.8205599663,2280.4446709751,0,0,0,136.9403925922,-0.7225378268,0,0,0,2280.4446709751,-745.78964846,-5.1122027498,-5.2350850044,-5.8263981447,-8.831580158,-7.7171322449,0,0,0,0
1969-04-16,5.9309763123,345342.001290054,1582.021122922,9.7666061455,2.0546656453,0,7.8410822151,2286.4288783968,0,5.9309763123,0,377.4735566426,13.8252896368,0,0,0,2286.4288783968,-753.6307306751,-5.1116424524,-5.234418443,-5.8253667866,-8.8283199937,-7.7149627393,0,0,0,0
1969-04-17,1.1322732577,346356.24100749,1562.032482123,9.518526789,1.7351216551,0,7.8924625792,2301.4111914307,0,1.1322732577,0,7.3149620552,22.8747756131,0,0,0,2301.4111914307,-761.5231932543,-5.1102396685,-5.2327496118,-5.8227846351,-8.8201577095,-7.7095310739,0,0,0,0
1969-04-18,0,348121.234414946,1845.7176777421,9.0233089328,1.1340242212,0,7.9605614339,2321.2685508748,0,0,0,1.075729714,27.817920878,0,0,0,2321.2685508748,-769.4837546883,-5.1083804371,-5.2305377651,-5.8193622858,-8.809339526,-7.7023320165,0,0,0,0
1969-04-19,7.76478881192588E-012,349730.372795407,1657.5729426325,8.7299722036,0.7411647077,0,8.0353918546,2343.0888085966,0,7.76478881192588E-012,0,0.6454378284,29.8556495763,0,0,0,2343.0888085966,-777.5191465428,-5.1063374209,-5.2281072774,-5.8156016375,-8.797451966,-7.6944213329,0,0,0,0
1969-04-20,7.76478881192588E-012,351276.481720465,1594.5434872299,8.5639995244,0.4844033432,0,8.110042341,2364.8565981941,0,7.76478881192588E-012,0,0.6454378284,29.8778319385,0,0,0,2364.8565981941,-785.6291888838,-5.1042993173,-5.2256826341,-5.8118500319,-8.7855929904,-7.6865296709,0,0,0,0
1969-04-21,7.76478881192588E-012,352854.010189819,1625.963031525,8.476584215,0.3165917055,0,8.1798912194,2385.224257726,0,7.76478881192588E-012,0,0.6454378284,28.5475507513,0,0,0,2385.224257726,-793.8090801032,-5.1023923069,-5.2234139466,-5.808339734,-8.7744967981,-7.6791456101,0,0,0,0
1969-04-22,7.76478881192588E-012,354332.136579879,1526.5609522318,8.435914145,0.2069149798,0,8.2420043738,2403.3362103684,0,7.76478881192588E-012,0,0.6454378284,26.3539570161,0,0,0,2403.3362103684,-802.051084477,-5.1006964969,-5.2213965151,-5.8052181996,-8.764629503,-7.6725793298,0,0,0,0
1969-04-23,7.76478881192588E-012,355814.970790747,1531.2687730399,8.4214094965,0.1352335141,0,8.2946758022,2418.6949927148,0,7.76478881192588E-012,0,0.6454378284,23.6534581487,0,0,0,2418.6949927148,-810.3457602792,-5.0992584643,-5.2196857502,-5.802571165,-8.7562621203,-7.6670111798,0,0,0,0
1969-04-24,0,357585.618793697,1770.6480029494,8.4198360213,0.0883846272,0,8.3370066251,2431.0384949641,0,0,0,0,20.6805088744,0,0,0,2431.0384949641,-818.6827669043,-5.0981027504,-5.2183108476,-5.8004438037,-8.7495374461,-7.662536185,0,0,0,0
1969-04-25,0,359309.960966722,1724.3421730252,8.4228763028,0.0577655795,0,8.3687414581,2440.2922480114,0,0,0,0,17.6224945054,0,0,0,2440.2922480114,-827.0515083624,-5.0972363277,-5.2172801021,-5.7988489504,-8.7444960509,-7.6591813432,0,0,0,0
1969-04-26,0,361067.936289414,1757.9753226925,8.4254457104,0.0377538752,0,8.3900647762,2446.5100440982,0,0,0,0,14.607860863,0,0,0,2446.5100440982,-835.4415731386,-5.0966541596,-5.216587522,-5.7977773341,-8.7411086287,-7.6569271527,0,0,0,0
1969-04-27,0,362827.864575097,1759.9282856829,8.424573842,0.0246748168,0,8.4014499093,2449.8299043437,0,0,0,0,11.7213101548,0,0,0,2449.8299043437,-843.8430230478,-5.0963433233,-5.2162177335,-5.7972051673,-8.7392999866,-7.6557235755,0,0,0,0
1969-04-28,0,364630.457967174,1802.5933920765,8.4186614145,0.0161267308,0,8.4035482956,2450.4417855845,0,0,0,0,9.0154295364,0,0,0,2450.4417855845,-852.2465713435,-5.0962860333,-5.2161495781,-5.7970997116,-8.7389666369,-7.655501745,0,0,0,0
1969-04-29,0,366345.167097817,1714.7091306432,8.4069868601,0.0105399545,0,8.3971093724,2448.5642207753,0,0,0,0,6.5195445632,0,0,0,2448.5642207753,-860.6436807158,-5.0964618284,-5.2163587139,-5.7974233036,-8.7399895242,-7.6561824345,0,0,0,0
1969-04-30,0,368038.527442918,1693.3603451014,8.3893792765,0.0068886027,0,8.3829236426,2444.4277174935,0,0,0,0,4.2464203607,0,0,0,2444.4277174935,-869.0266043584,-5.0968491264,-5.2168194656,-5.7981362161,-8.7422430691,-7.6576820762,0,0,0,0
1969-05-01,0,369720.609600466,1682.0821575471,8.3660023645,0.0045021871,0,8.3617831529,2438.2632334727,0,0,0,0,2.1972991322,0,0,0,2438.2632334727,-877.3883875113,-5.097426303,-5.2175061074,-5.7991986442,-8.7456014471,-7.6599169391,0,0,0,0
1969-05-02,3.08775227608749E-012,369553.227095708,1398.6683387907,8.339556103,0.0029424964,0,8.3367985511,2430.9778213899,0,3.08775227608749E-012,0,20.8691564516,1.0513864683,0,0,0,2430.9778213899,-885.7251860624,-5.0981084313,-5.2183176058,-5.8004542606,-8.7495705008,-7.6625581815,0,0,0,0
1969-05-03,0,367919.412653855,1312.6214235859,8.314048854,0.0019231287,0,8.3122465996,2423.8185684486,0,0,0,39.264134561,1.1529936583,0,0,0,2423.8185684486,-894.037432662,-5.0987787473,-5.2191150517,-5.8016881339,-8.7534708236,-7.6651536863,0,0,0,0
1969-05-04,3.88239440596294E-012,369316.989458973,1421.7940862038,8.2877771725,0.0012569,0,8.2865992723,2416.3399081935,0,3.88239440596294E-012,0,0.3227189142,0.8079390172,0,0,0,2416.3399081935,-902.3240319343,-5.0994789693,-5.2199480754,-5.8029770559,-8.7575451578,-7.6678649886,0,0,0,0
1969-05-05,7.76478881192588E-012,370736.958268253,1468.4033714523,8.259681863,0.0008214727,0,8.2589120223,2408.2664144844,0,7.76478881192588E-012,0,0.6454378284,0.1854183132,0,0,0,2408.2664144844,-910.5829439565,-5.1002348851,-5.2208473556,-5.8043684955,-8.7619435541,-7.670791941,0,0,0,0
1969-05-06,2.0677723422402E-011,372131.002252963,1426.3336928238,8.2291050528,0.0005368903,0,8.2286019077,2399.4281037194,0,2.0677723422402E-011,0,0.4302918856,-0.6097088573,0,0,0,2399.4281037194,-918.8115458642,-5.1010624103,-5.2218318264,-5.8058917487,-8.7667586186,-7.673996169,0,0,0,0
